-2.965556558768780437e-01 -6.500229690754073530e-01
-2.293543770434881002e-01 -9.657811147960599918e-01
1.056055375680802655e+00 6.697275814839358243e-02
5.243848473299590474e-01 3.332895419544418258e-01
-2.304606924219906872e-01 -1.315600077130181678e+00
1.113612264560374765e+00 9.079126286121309564e-01
2.938090034223876379e-01 -2.336644852998520927e-01
2.824215366932893989e-01 1.486914741198778422e+00
9.363684338876598900e-02 7.378195048201530160e-01
1.009952949343587036e+00 2.034166280376870972e+00
4.897631437859609194e-01 -1.317155053046617841e+00
8.436224542546886251e-01 -1.034845283717534370e+00
1.327532262601886837e+00 1.859478828862147992e+00
3.608005038729276137e-01 -2.340947143641272932e-01
5.421802595735920188e-02 -5.106377196979263733e-01
9.119057575191582554e-01 -1.089608238555403785e+00
4.223242633808944047e-01 -1.387033946024817332e+00
4.665404386552002847e-01 8.772600286285021642e-01
-4.640727642820940413e-01 -1.162538000981848008e+00
7.089081863577272324e-01 -9.334823387215277490e-01
-2.300983413929834354e-02 -1.002686862034253723e+00
1.012093724522084237e+00 2.993865198613947509e+00
1.563235070012896522e+00 1.774463512292870915e+00
-4.556380003733847550e-01 -9.745574110980480542e-01
1.003756854137081822e+00 -8.580228965546528030e-01
-3.216553370612605378e-01 -2.076197045552531595e+00
5.273842070895362610e-01 -3.436414797653897790e-01
3.633706128469069152e-01 1.500242768061020415e+00
8.293047268626360102e-01 -8.665943862045161206e-01
4.504107847151962440e-01 2.253610099906543374e-01
3.014849720912448072e-01 1.210103714264382901e+00
3.864049332886239640e-01 1.628453130601040355e+00
1.805810980929377085e-01 -9.387489474735498385e-02
-3.518198995223695280e-01 -1.314877383176588310e+00
6.316466935084200651e-01 -8.311239803088075195e-01
1.264147459023499565e+00 1.403995657663998919e+00
1.013518281358805506e+00 1.942610404065747476e+00
7.850014220864603987e-01 -1.297084349088149624e+00
1.331104748378081348e+00 7.986262965412557202e-01
5.964083137060243178e-01 -1.081151101287493033e+00
6.072657786585261563e-01 -3.351979327033905998e-01
7.610589829768670267e-01 3.417502455529406458e-01
1.062112888850776704e+00 1.625815485646360692e+00
-1.086522139919935626e+00 -6.827636120645547146e-01
4.105923644701403585e-01 -6.319226290774917487e-01
7.769747285742948373e-01 -7.188221783768108386e-01
-8.280633138578600769e-03 -1.137973711239009589e+00
2.526867142525084375e-01 -3.787564762411154695e-01
2.188877617031615985e-01 -4.930428322731215673e-01
-6.010775189579238287e-01 -1.068138951550312132e+00
8.672559650470734738e-01 3.405288704676230904e-01
9.864976332224759670e-01 -2.165617287648921030e-01
6.629005721421753483e-01 2.518322697667252807e+00
8.556758992158340904e-01 -6.455506079252489038e-02
1.054571221117393875e+00 -2.567760306500787570e-01
1.038675883709867520e+00 1.979510034044096090e+00
1.101339619051302954e+00 3.909766015639051240e-01
3.179579738254532106e-01 -6.303491681664540325e-01
7.952138636564763940e-01 -1.578914667669932825e+00
-1.746048114242292892e-01 -8.959938845127487506e-01
5.329821970091203759e-02 4.890284436755534259e-01
1.992015119171946513e-01 -4.807046620529371039e-01
-1.621909383352304612e-02 -7.393658066226108661e-01
4.220922293840092404e-02 -9.287046446536997291e-01
9.546073392623818377e-01 5.155944544548951569e-01
1.874776635548459636e-01 -5.464151022634462507e-01
-2.655370656639105542e-01 -4.831406442431118720e-01
1.134065325785382994e+00 -1.314775324445346394e-01
9.753981183115909559e-01 -1.296021970505443877e+00
6.847648435891060537e-01 3.580306843436728004e-01
6.621605535576177148e-01 -2.858257019395567533e-01
1.402775851492635617e+00 5.245519338037538670e-01
1.883190787681474632e-01 1.010284400267622784e+00
7.851613814430498106e-01 1.127058067398563512e+00
-6.625160748799143740e-01 -8.484354477582733978e-01
1.013739058251576924e-01 -1.335607624296097473e+00
1.169918226113073834e+00 6.737297117045385475e-01
1.299220073152188792e+00 1.922987813431256132e+00
-4.822463786717112177e-01 -9.387484153444483059e-01
4.051050503974863437e-01 -5.147176328149908331e-01
