1.453681980666702733e+00 8.089815799500402749e-01
9.843098581947929970e-01 5.722090272393640653e-01
6.608587400007790436e-01 2.559009811839160070e-02
5.939011100447999514e-01 7.887825669950682128e-01
2.984337636419552575e-02 7.501280867696825672e-01
1.266375166678131103e+00 2.303602709081057576e+00
7.171983721677308021e-02 1.718884178258744122e-01
4.958721809362964250e-01 6.529539304735288985e-01
2.907961785325575976e-02 1.061101375449972073e+00
1.892401955426834537e+00 8.019559395335154051e-01
8.935705681285215363e-01 3.469527823864486660e-01
1.399756964950509691e-02 5.833152689473757313e-01
3.155473733096914035e-01 4.606868305773307443e-02
1.544915188041346754e+00 2.945302622588987784e-01
6.625667630341973702e-01 4.409224795671962127e-01
5.908235908548193915e-01 4.013180135838271267e-01
4.981558515145083632e-01 3.003168050363210217e-01
6.306891685629812949e-01 1.067418525935869500e+00
2.255805152624967558e-01 8.464120630680116442e-02
4.709667163830973946e-01 4.808116328107069765e-02
4.984193192259055855e-02 6.458015084220360968e-01
7.840743742858581333e-01 1.029021459078577561e+00
1.234236288295752632e-01 1.912843182758956706e+00
8.526587731221664246e-01 7.424291114589095519e-01
4.780708506895754994e-01 4.768837544209734713e-01
5.863762564959998924e-01 3.390272278906221459e-02
3.924146135020794013e-01 5.786552743144190991e-02
9.964470460311265487e-01 1.011240275827059776e+00
1.400533913866874647e+00 8.582719318196614378e-01
2.520031587132204320e-01 1.462787322245768129e+00
5.217709331467779155e-01 5.407851789820272703e-01
5.573568099664898134e-02 4.821990359130692155e-02
2.589116736180736011e-01 6.395300219152852961e-01
8.430855880829023208e-02 1.828789776373529907e+00
5.014714507866929738e-01 4.702033500474069316e-01
1.002997780260355798e+00 8.305553237765569419e-01
6.824609894600705551e-02 5.703258038413087927e-02
4.931574664469275809e-02 1.333605698716159749e+00
1.376972796535717913e+00 2.747835207427051230e-01
1.192298462324305808e+00 1.274626568643721036e+00
9.800523926544538744e-01 1.053300509860676915e+00
7.184363086847577184e-01 2.122299620529378705e-01
1.128932013571153581e+00 7.946798803804198119e-01
9.272810174754599899e-01 3.008607949078881960e-01
7.655957982304498755e-01 2.987305921912564166e-01
6.992262176704849841e-01 1.524685761151027899e-02
3.950806892231820133e-01 1.383677443483211089e+00
6.164207586321479582e-01 1.465123558794493741e+00
1.343871194997954266e+00 1.756156299815928301e-01
1.961033115896183565e+00 1.854514332551597255e-01
6.438262747603253899e-01 7.702304205077128429e-01
1.698033550177927786e+00 7.646382259073156717e-01
1.160548191142461549e+00 7.211549658319819089e-01
3.747741061819126474e-02 7.978362832305317953e-01
4.410605009631201473e-02 4.272923137762119628e-01
6.124218350768756425e-01 1.753926963965708186e-01
2.555365229481664294e-02 5.682296888491416009e-01
7.171690112270817652e-01 2.207318042772664357e-01
8.872039250826408985e-01 1.029009762832452601e+00
2.991228378998401216e-01 9.980722121774803224e-01
1.489541264529604003e+00 6.150793158528419236e-01
3.915279611564783102e-01 1.862103694352119199e+00
7.317544898271036158e-02 1.182142280903588860e+00
2.110280482684882664e+00 3.971684217839537012e-02
1.167356832468948058e+00 2.682023245760560282e-01
1.343679823269500639e+00 1.829506348621652290e+00
1.145726608848838701e+00 5.075623133921666752e-02
7.637739640280782893e-01 6.398814477168960346e-01
4.917532060180011544e-01 7.756904740465464521e-01
1.973400980831561680e-01 5.821692002671655652e-01
2.409718705542270370e-02 6.152036814775164730e-01
1.220343387153621117e+00 1.199099818632151315e+00
1.274617877061245963e+00 4.492272058235277643e-01
8.487687305297890727e-01 2.760655606525092010e-01
8.433442362891379052e-01 4.787048331793289924e-01
3.960162739376336671e-01 7.236323667178999886e-01
2.939882391528639283e-02 2.960002216277989318e-01
4.158177040576849781e-01 9.519350919189962790e-01
1.188959071819904345e+00 2.945234774440569359e-01
6.365895138942293530e-01 3.811934730405398541e-01
1.634409679492005163e-01 5.738033598581855355e-01
