4.833465228932019464e+00 1.079095658416271003e-01 1.491792424748005219e+00 1.384710509312536177e-02 2.446317588879493687e+00
6.027234945435970825e-01 9.373790978063106794e-02 -0.000000000000000000e+00 3.752370272980491972e+00 2.906337702727022076e+00
-0.000000000000000000e+00 8.358763684686568718e-01 1.787228287483576761e+00 1.384093067226042570e-02 4.624581998423078488e+00
5.725064607944457151e+00 3.761138903427821756e+00 3.515315215382138092e+00 5.976545160944118050e-03 1.071058037923196649e+00
7.141234634630679867e-01 3.596034483321657316e-01 3.068343838760373643e+00 1.477505163444145508e-02 5.142762705132579271e+00
5.090647890019097233e+00 2.185624440762332199e+00 2.603461722263478606e+00 1.801820488475702753e-01 2.276895278490099095e+00
3.185877373976140139e-03 2.784112613053182916e-03 2.214166829141262643e-03 2.007915283966529074e+00 4.468590819755440258e+00
4.579065421825383453e+00 4.865375414148009336e-01 2.984094222266126639e+00 3.832501854586983558e+00 5.186745206485882109e-01
5.810073687428664257e+00 1.542009436903992725e+00 6.019148509086806875e+00 1.257564588391286042e+00 2.336548688673965868e-02
7.383376958535051715e-01 2.238304884152588770e+00 3.011609126657938340e+00 4.711149054227396604e+00 7.781979023189840028e-01
2.332378557611202996e-01 4.323950731670215042e+00 4.270251770146739623e-01 2.912514274076324905e-01 3.626385676118877299e+00
3.570211734804079606e-01 1.226417067526442084e+00 5.626425217849365445e+00 2.470333583998888916e+00 3.361019464509184207e+00
8.808245774017472995e-02 2.279258955037052559e+00 2.009407657980046835e+00 2.231313477293522585e+00 3.766983676656026514e+00
5.528515948156030646e+00 2.133967245415524960e+00 7.001615305268119593e-01 2.426805505282756847e+00 5.462427344956634345e-02
5.331675813194994840e-01 3.924090405849188223e-01 4.916530383767959478e+00 2.579392764711887498e+00 2.353653551153391810e+00
2.133502150319880122e-02 1.515125323295947457e-02 3.028900770774350271e+00 3.733673274400345132e+00 3.032654583103844281e+00
3.191133615612488317e+00 3.813106084389201178e-01 2.631904297158173645e+00 3.235637440561943468e+00 2.570448580548059248e+00
5.596724763688272652e+00 2.631081669849302251e+00 1.196510282657818003e+00 2.528974301434591343e+00 1.191275949195413464e+00
2.148425594185440435e+00 5.280921603806175035e+00 3.878222659077199097e+00 1.388276579537652378e+00 9.003642909631180344e-03
2.588586025908151678e-02 3.021527290912698338e-01 6.256449110996639362e+00 3.005612115871932333e-01 3.367237383505460979e+00
4.505762114944938723e+00 4.726293077103108864e+00 9.262050567488984143e-01 1.464029748196043201e-01 1.432038217831679283e+00
8.380708395917352282e-01 1.148354014834642722e+00 6.590471159139790203e+00 7.242621910072107871e-01 2.925091578781807033e+00
1.315390380890728350e+00 3.156846838392118659e+00 3.791501706220220314e+00 5.230594165556667008e+00 2.267744513013056351e-02
3.676689176962988803e+00 3.564377445606510264e+00 4.240646095328985510e+00 1.382635591887289239e+00 1.221702524586814054e+00
2.082507151324895833e+00 3.190932597107558610e+00 2.301274596731480049e+00 4.057576023932054632e+00 1.300955408720387618e+00
1.850041871147755312e+00 2.319577260429749543e+00 3.327017537544090242e+00 4.735853872265722853e-01 3.884983513310709125e+00
1.775025035506314075e-01 7.254364610716801387e+00 4.002794375620310596e+00 3.400326044427859795e+00 3.978789487000420344e-01
8.794727201622980495e-01 4.142864988010055427e+00 2.672902650578457884e+00 6.231711932045456592e+00 4.441207690109257311e-01
5.826379979687264059e-03 2.345488496964427405e+00 6.607025908721564811e+00 7.525619057808722312e-01 3.021546994125551944e+00
2.999337639003561318e+00 3.186347256055615418e+00 5.227467402351654968e+00 2.878149862236123013e+00 2.948141292556099788e-02
1.041225879104952234e+00 5.696446575617324370e+00 4.160051797150047470e+00 1.078095578061372996e-02 2.210391400273396201e+00
2.180191493305574379e+00 3.761376349888663650e+00 4.199819220270176734e-01 5.575142299126470746e+00 3.017564089839590985e-02
6.375840236493774890e-03 2.215994292976989577e+00 2.721195301879691719e+00 6.361728024926923908e+00 1.469557801467503921e+00
2.065398930714995362e+00 2.257379164028322727e+00 1.175221855156165951e+00 5.245813601501245316e+00 2.824089391438811547e-01
6.500354262460224242e-02 5.099882262694238833e+00 2.678017602177473061e-02 1.585701139477258881e+00 2.943373087671892208e+00
1.178777568520941399e+00 5.627738871824132794e+00 3.318028487893833756e+00 3.321005590444387146e+00 1.276839587074476867e+00
3.542070327580657985e+00 3.175864237385285449e+00 3.619532508363778982e-03 3.512049202236994461e+00 9.541870982658569034e-01
1.213564941204072989e+00 6.419315395370002619e+00 5.215070480659282026e+00 1.564335074479304089e+00 2.318780783937680057e-01
