3.042503838606304134e-01 5.815187904185029621e-01
1.769279525952573984e-01 4.598133604592950507e-01
8.372114116455433575e-01 2.612938332064166369e-01
1.391195860639210302e+00 4.747879489325873559e-02
1.784904709585213300e-01 9.731331956767821367e-01
1.537516027174592237e+00 6.435302078947447990e-01
1.549871635125420699e+00 2.894279280928220219e-02
3.769440990024614524e-01 1.186846428138327303e+00
3.309736007910802913e-01 2.475578720761840157e-01
8.262689018820724707e-01 1.214273863914864249e+00
1.034457452859629090e+00 6.541306463635979673e-01
5.689415421646581116e-03 1.764182484725644651e+00
4.013045729483347701e-01 1.566973307132575544e+00
1.731480687309938427e+00 7.474464370478328679e-02
1.170765668055431252e+00 1.722503258646165936e+00
3.608895115463564562e-01 8.524348724895267626e-01
1.507654936815052249e+00 1.495889673838981748e+00
1.834659886426075026e+00 2.092181634590537520e+00
1.160689186093055048e+00 5.445683287021390040e-01
5.581293889344040027e-01 4.159089969034447942e-01
7.494507470521077908e-01 1.111235423323764904e+00
7.586136759656889605e-01 3.500557590749921455e-01
1.701056110745791106e+00 6.455989998529080287e-01
1.418079205496121320e+00 6.560971945498988989e-01
1.538838829987467793e+00 1.729465147581472406e+00
2.942984073432540204e-01 1.305138162390578005e+00
2.747847902071562723e-02 3.397980922862121889e-02
9.113727170189082072e-01 1.441573148451127828e+00
6.419532110022414806e-02 2.061661016218006015e+00
8.214140565048818621e-01 9.112204664369921714e-01
8.181262576750916726e-02 8.297296334543960983e-01
9.750514615429803911e-01 1.122085950824699419e+00
4.721311297011625552e-01 1.244814352494426846e+00
5.264085789582808594e-01 4.837574073505380712e-01
1.838098517763349093e+00 9.876622016940297399e-01
2.675303511285843927e-02 4.767487005392608279e-01
5.659325410119808719e-01 7.485946122359693478e-01
5.298832272490547890e-01 2.287399422822692860e-02
