label_index	winner_index	loser_index	evaluator_index
1414	62	52	169
1415	62	52	42
1416	62	52	211
1417	62	52	131
1418	62	52	51
1419	62	52	45
1420	62	52	90
1421	62	52	65
1422	62	52	47
1423	62	52	16
1424	62	52	155
1425	49	52	91
1426	49	52	103
1427	47	52	169
1428	47	52	169
1429	47	52	102
1430	47	52	55
1431	47	52	44
1432	47	52	23
1433	47	52	63
1434	47	52	38
1435	47	52	103
1436	15	52	160
1437	15	52	31
1438	15	52	31
1439	15	52	102
1440	15	52	50
1441	15	52	50
1442	15	52	44
1443	15	52	44
1444	15	52	139
1445	15	52	113
1446	15	52	98
1447	28	52	160
1448	28	52	31
1449	28	52	121
1450	28	52	42
1451	28	52	102
1452	28	52	210
1453	28	52	44
1454	28	52	23
1455	28	52	58
1456	28	52	38
1457	79	52	121
1458	79	52	132
1459	79	52	130
1460	79	52	139
1461	79	52	26
1462	79	52	69
1463	79	52	16
1464	79	52	32
1465	79	52	164
1466	79	52	170
1467	6	52	121
1468	6	52	42
1469	6	52	42
1470	6	52	102
1471	6	52	180
1472	6	52	60
1473	6	52	44
1474	6	52	130
1475	6	52	90
1476	6	52	26
1477	6	52	38
1478	6	52	146
1479	6	52	157
1480	6	52	201
1481	61	52	91
1482	61	52	51
1483	61	52	38
1484	61	52	14
1485	61	52	151
1486	61	52	157
1487	61	52	15
1488	5	52	31
1489	5	52	138
1490	5	52	210
1491	5	52	124
1492	5	52	108
1493	5	52	38
1494	5	52	168
1495	41	52	169
1496	41	52	121
1497	41	52	121
1498	41	52	211
1499	41	52	180
1500	41	52	50
1501	41	52	108
1502	41	52	139
1503	41	52	139
1504	41	52	84
1505	41	52	8
1506	41	52	201
1507	68	52	102
1508	68	52	108
1509	68	52	108
1510	68	52	108
1511	68	52	15
1512	4	52	169
1513	4	52	169
1514	4	52	42
1515	4	52	132
1516	4	52	51
1517	4	52	51
1518	4	52	50
1519	4	52	74
1520	4	52	113
1521	4	52	69
1522	4	52	109
1523	4	52	136
1524	4	52	136
1525	4	52	146
1526	4	52	12
1527	72	52	160
1528	72	52	169
1529	72	52	169
1530	72	52	200
1531	72	52	94
1532	72	52	51
1533	72	52	45
1534	72	52	23
1535	72	52	124
1536	72	52	216
1537	72	52	69
