1.820011301827684225e+00 3.945715277716591030e-01 4.431514698583614909e+00
2.357689523865798886e+00 1.646004296190256122e+00 2.354045942473963482e+00
2.728603038980576656e+00 3.573309640805679699e+00 3.587378593019895145e+00
4.623158066004354083e+00 1.241003541362014850e+00 1.339668431494095202e+00
1.058570230060885464e+00 1.036991790267832059e+00 4.220761806429525365e+00
8.653833098172667576e-03 6.902567992599489832e-01 4.703185709066648457e+00
2.898449707637336559e+00 3.986301987984606221e+00 7.010045912178332339e-03
3.204860711143352692e+00 2.627086063301828020e-02 9.753607975659580598e-01
5.384055571310480737e+00 9.279150803805658043e-02 1.855534713684783954e+00
5.809620034268034416e+00 2.152138660810307691e+00 1.725657688616464291e+00
2.175190088168255098e+00 4.109636732528744396e+00 3.233869268652526330e+00
1.124062956253601531e+00 1.232825758376466352e+00 4.411860719191947666e+00
1.660783383119690537e+00 2.336897313764476902e-01 4.573955637562748144e+00
2.090004768294495108e+00 5.054284368787844706e+00 3.931056425099559160e-02
2.341429261762068351e-02 3.628934353652433220e+00 3.565419522438645572e+00
2.500759333214023439e+00 1.182601794991915201e+00 4.552985320247281642e+00
2.428541538760390500e-02 6.675947077254394735e+00 7.452268745265794303e-01
2.995950338366067278e+00 8.043055206925385781e-01 3.505514470598979582e+00
1.811404210798919445e+00 2.320392355861101430e-01 4.089173336287430516e+00
4.546810175698439593e+00 3.037313750053708628e+00 2.358055439808868017e-02
5.652753237940195241e+00 3.748542810844017747e-01 4.150773631153744508e-02
5.524791397405947713e+00 1.276944120510483449e+00 4.668037308837617028e-01
2.802331365352627834e+00 2.477850275270962813e-02 2.232082061447167032e+00
4.820514655572387674e+00 3.243941202168163951e+00 1.928477675089603285e-02
1.649481172838897391e+00 3.368680733202129129e+00 3.643669045271522577e+00
4.804238129344250430e-01 5.042077668116597522e+00 2.249698590336961068e+00
2.443050225881130189e+00 1.470065080228120769e+00 3.984433431983401608e+00
1.428918771423035583e+00 2.237176272336144134e+00 1.620661957717527857e+00
3.687097671037251168e+00 2.104535710214294308e+00 3.731674205706484670e+00
5.438930155424338331e+00 1.622682280497922402e+00 1.723716652926282400e+00
1.021750680243884268e+00 2.928617551831401933e+00 3.417937900231232451e+00
3.603734898713274237e+00 1.721362979827928408e+00 3.962644476685527550e+00
3.675595630713208273e+00 1.028346465967200585e+00 1.088269756845695158e+00
2.543046781361289810e+00 4.801498614135288889e+00 9.105389666975997054e-01
1.131681019808623567e+00 3.358259041426356006e+00 4.110407863638563697e+00
4.357447081057237881e+00 3.643187971767071431e+00 1.408494318150978364e+00
2.399128687485151179e+00 9.666987152378211379e-01 4.566659699092157965e+00
4.561881312763130580e+00 2.391424648819465926e+00 1.220375922421576886e+00
4.168822337159745040e+00 7.020073270967781554e-01 2.803611549742544007e+00
2.635346716323396343e+00 1.755877713846905497e+00 3.991200984577351729e+00
4.408586403544981103e+00 3.392570099519046645e-01 2.625199618827529946e+00
3.592950494329457900e+00 4.546102121031237453e-01 3.703285574750223130e+00
1.584975630137811509e+00 4.291803276242641907e+00 1.428205905288187028e+00
4.593069085631976023e+00 2.626295077308991033e+00 1.497735726486197461e+00
2.152458011848144448e+00 1.628408567981497024e+00 4.073156093262131350e+00
2.486831464278363768e+00 3.276990326235644790e+00 2.793012750680901934e+00
1.873717352293715832e+00 1.712512114089387305e-02 4.430502243830350295e+00
2.681308743104465098e+00 2.903018493858847915e+00 3.362420115588938607e+00
5.472214444861474902e+00 2.753403737033575993e+00 1.105955287411043431e+00
2.178291171210580135e+00 3.677177954180295139e+00 1.589046516245739449e+00
1.214828705293190758e+00 4.679651959929683969e+00 1.488892973951114973e+00
2.173297877759787777e+00 3.918918957974765416e+00 3.107875353709154798e+00
5.506462595594125098e+00 7.293337326901447870e-01 1.654270677785329324e+00
5.280912708873247929e+00 3.224571741116455392e+00 8.523539522703486027e-01
3.976483215179379638e+00 1.387315757459135934e+00 3.433068038847364889e+00
3.979291356720648043e+00 2.119204864985283709e+00 3.683938430912344852e+00
9.405153652367942083e-03 9.842238811265185960e-01 4.961298606541277856e+00
5.593991199767780920e+00 1.568105594105895451e+00 2.208547732192273294e+00
8.758939358836028907e-03 2.705219619418093746e+00 1.773220566597597081e+00
2.606935321025277696e-01 5.670885295615893718e+00 6.643996449121978287e-01
9.566706831694168356e-01 6.328419759567625924e+00 8.643007706016335445e-02
4.100177654330126487e+00 1.543501748431556519e+00 4.191168072751236373e+00
3.807065275787490766e+00 1.874824600556179721e+00 3.935674688802316634e+00
4.600372845674252531e+00 1.946386347834539787e+00 2.867522047141506381e+00
4.759732537352221904e+00 1.913175398884935596e+00 2.888844725308653327e+00
4.800369292574075075e+00 1.437233725310922861e+00 3.410183104231807594e+00
