2.559591598869148665e-02 6.044543516900525715e-01 7.962284758834350384e-01
-0.000000000000000000e+00 9.030023159150575296e-01 4.296356799103659418e-01
7.303103692485988230e-01 6.831154840639869219e-01 -0.000000000000000000e+00
-0.000000000000000000e+00 3.833143347061170325e-01 9.236179517575471287e-01
4.917382603591043955e-01 8.707430638822232227e-01 -0.000000000000000000e+00
9.928216299517539367e-01 -0.000000000000000000e+00 1.196043941498061841e-01
2.905963516359467147e-01 4.035834075611793859e-01 8.675679763322204918e-01
6.300090808629953409e-01 -0.000000000000000000e+00 7.765877658257073213e-01
4.036058320561541346e-01 -0.000000000000000000e+00 9.149329660309871715e-01
9.999979133729810510e-01 2.042853319250158717e-03 -0.000000000000000000e+00
8.350651926573295913e-01 5.501510011007677559e-01 -0.000000000000000000e+00
8.901303173907268995e-01 4.557060654214332152e-01 -0.000000000000000000e+00
-0.000000000000000000e+00 8.394052576196229243e-01 5.435060381270244712e-01
2.880842763971144804e-01 8.580511923443302491e-01 4.251536204823193610e-01
3.672740643771982283e-01 2.888511344728015851e-01 8.841237378046293838e-01
8.895163845015670034e-01 4.569032739029786350e-01 -0.000000000000000000e+00
6.235787433017808690e-01 -0.000000000000000000e+00 7.817605457569292149e-01
5.942693478035320220e-01 -0.000000000000000000e+00 8.042660892149841034e-01
9.951127965677549758e-01 -0.000000000000000000e+00 9.874473204734501852e-02
1.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
2.842688756507281700e-01 9.587445991171322790e-01 -0.000000000000000000e+00
1.885268400181705772e-01 -0.000000000000000000e+00 9.820680376596944150e-01
6.723951888941683830e-01 -0.000000000000000000e+00 7.401923465910570377e-01
-0.000000000000000000e+00 1.638121875687701401e-01 9.864915444158323110e-01
-0.000000000000000000e+00 1.000000000000000000e+00 -0.000000000000000000e+00
1.173529788353208508e-01 9.930902516032020788e-01 1.747259718275786752e-04
-0.000000000000000000e+00 8.550418105398913671e-01 5.185590633945803551e-01
-0.000000000000000000e+00 4.562187962184684475e-01 8.898676362116848537e-01
