9.186568177308609418e-01 1.172530448441204687e+00 4.594481781626177930e-01
8.533553810982467125e-01 1.294067560547250029e+00 5.990320348556892327e-01
7.729805745432751785e-01 3.252535659803993395e-01 7.958612148065249414e-01
8.825873723029331597e-01 3.239875449828207715e-02 8.807837105716034287e-01
2.973523070247315742e-02 6.080625943310672410e-01 6.452150800225449345e-02
1.537975493227749513e-01 9.512967332885778893e-01 2.558700143365518209e-01
1.244371929709694902e+00 8.219408808940339428e-01 7.805913461103715090e-01
7.833987757182078182e-01 8.317979125814018992e-01 9.482806683478204324e-01
1.234611578590809750e-01 7.187702645598608164e-01 8.776431364631046561e-01
7.397770754535912818e-01 9.017714350931225198e-01 8.526134909874957257e-01
2.980905791908339819e-01 3.810219410134164653e-01 2.527141432567935886e-01
3.536901212360364921e-01 3.031208801774779582e-01 2.037564846631526316e-01
1.009160721538936878e+00 1.068797805559782876e+00 6.803626245703771058e-01
1.003122174015190105e+00 6.080084763216044019e-02 4.287823398246774498e-01
3.003519693032071225e-01 6.743199148759883021e-01 1.303038094741354680e+00
4.172478882902335706e-01 3.772736156122215578e-01 2.057248537861796900e-01
7.194534209996834573e-01 6.875448158843975310e-01 5.663946921219832342e-01
2.768114200010167187e-03 5.801303064199894166e-01 8.023425146296762067e-01
1.054192018320713631e+00 9.747149804499403991e-02 1.015002733029874538e+00
5.472984925832716785e-01 1.089477789814876418e+00 6.856681851581845066e-01
7.308195644784227785e-01 1.668329122868985603e-01 2.458894946505757462e-02
8.590537517919558663e-01 4.644851392318438688e-01 1.408032088448619490e+00
3.410737591634235288e-01 5.754500393480882492e-01 8.050433229738497287e-01
8.848625563004125505e-01 7.206964185329289840e-01 7.024315593916965472e-01
6.452030819834660980e-01 2.387994928694356644e-01 6.141732279560723207e-01
7.599724565262758018e-03 1.189188185207093351e+00 2.863099413655830622e-02
8.725449679300166794e-01 9.601775689067196806e-01 6.972925569623064090e-01
1.344063160965931258e+00 9.244241344697193830e-01 7.661330365642337048e-01
4.373194901222937636e-01 4.182615299494958361e-01 3.067631850360039714e-01
8.529457416552377325e-01 7.810268481030225862e-01 1.041501615218284771e+00
1.924949929878606580e-01 5.066390928233901469e-01 2.040244619399947945e-01
6.712360783117861107e-01 7.644800685264175888e-01 1.046132627580873553e+00
3.306954014969213373e-01 5.815124954219842435e-01 8.781227522307674116e-01
3.860133051953255068e-01 7.130634135047735356e-01 9.354440433102179098e-01
6.597120526397184381e-01 5.889029376640536606e-02 3.406438205673372743e-01
1.516603732030930463e+00 1.231635265332118756e+00 1.250717585025901135e-01
5.027370524818159936e-01 1.001701280224043672e-01 9.973640386971044380e-01
2.361723867476754057e-01 5.768524432017091419e-01 9.832754515908811443e-01
6.390298552199950022e-01 6.864238668434774482e-01 3.466636340388478676e-01
1.454296004665827757e+00 1.081417142122492514e+00 4.532551368467599984e-01
7.199928647163150730e-01 9.114219405045733691e-01 3.634450843428064237e-01
8.104921678000910623e-02 5.392869695098462257e-01 1.168866562372029572e+00
4.284884165730720902e-03 2.708716932732310734e-01 5.049446388332750058e-01
7.604432862351485634e-01 1.965802423180098776e-02 2.686504963037169777e-02
9.009327595058063132e-01 1.110127207372054281e+00 6.555573901329707631e-01
7.461079100361052152e-01 7.620089737074992042e-01 7.749740000256926109e-01
4.516237267263808475e-01 8.452448382291222195e-01 1.033751043329366404e+00
6.124045086317343456e-01 1.308015795222544186e+00 5.802416258246950731e-01
4.611755785507292149e-01 9.056125382947708413e-01 2.855364270961313622e-01
6.565679413240725903e-01 1.114179453007912990e+00 7.131715868471580899e-01
8.866428854513950242e-01 1.452250222647079259e+00 3.389438921221776257e-01
6.512156741440214835e-01 3.661945987464649832e-01 4.631608850517107863e-03
2.790542209976753021e-02 4.207176161089611344e-01 5.384468812042609853e-01
5.301104997828895993e-01 8.480117939563482921e-01 5.489667322312175024e-01
7.277595122010213080e-01 6.554779410286711849e-01 1.169675095047158608e+00
5.340049170873638618e-01 8.219427862444034227e-01 6.641319677835899604e-01
4.815435035728192759e-01 6.548206471915041238e-01 6.191847282261110363e-01
1.022836603820842294e+00 9.429983045935248498e-01 7.203807273419967627e-01
3.501240618783421077e-01 1.181803729777039846e+00 2.570348133936101870e-02
5.267305263254251635e-01 9.748463207509390216e-01 5.620802516422944706e-01
9.122807023517589542e-01 1.262859256893922311e-01 2.459792078110687730e-01
2.824140261570048938e-01 3.558888331004484568e-02 2.984281951181221304e-01
8.981032924278674612e-01 2.834944498778164609e-02 3.732649150245927888e-02
7.865491039029386400e-01 8.434468291147722008e-01 9.083088337189192396e-01
5.709614328514891479e-01 9.178817572872157715e-01 7.710907245513314301e-01
2.777582479071822319e-01 8.933479572846683148e-01 4.809379259921106042e-01
7.350083459542118558e-02 4.507699931019285011e-01 4.011360414649327993e-02
4.169099205765728344e-01 5.618246557857402568e-01 3.849881423103672651e-01
7.621177421940389385e-01 3.236663273548808228e-01 7.704796953625621114e-01
8.463070770846844448e-01 6.477999657364443831e-01 4.322053852305530186e-01
5.110947348815304547e-01 7.423610870106719384e-01 1.133972609397114972e+00
5.320524391846045281e-02 4.243427785714691536e-02 7.552078082041990825e-01
4.385542980217380649e-01 1.139477863380067735e+00 2.311227059262812092e-02
