-0.000000000000000000e+00 1.000000000000000000e+00
-0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 -0.000000000000000000e+00
1.000000000000000000e+00 -0.000000000000000000e+00
1.000000000000000000e+00 -0.000000000000000000e+00
4.881113028260384845e-01 8.727813907579994313e-01
-0.000000000000000000e+00 1.000000000000000000e+00
-0.000000000000000000e+00 1.000000000000000000e+00
-0.000000000000000000e+00 1.000000000000000000e+00
6.148491956954169613e-01 7.886447023550585689e-01
1.000000000000000000e+00 -0.000000000000000000e+00
1.000000000000000000e+00 -0.000000000000000000e+00
-0.000000000000000000e+00 1.000000000000000000e+00
9.950203022278292231e-01 9.967245434140352411e-02
-0.000000000000000000e+00 1.000000000000000000e+00
9.688420926911716080e-01 2.476792268838690914e-01
7.954915451020894146e-02 9.968309445521396084e-01
-0.000000000000000000e+00 1.000000000000000000e+00
4.615840485184539155e-01 8.870964807467751623e-01
9.889155908124876992e-01 1.484788006686086903e-01
1.000000000000000000e+00 -0.000000000000000000e+00
-0.000000000000000000e+00 1.000000000000000000e+00
1.469360070311205024e-01 9.891460002637377791e-01
-0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 -0.000000000000000000e+00
1.000000000000000000e+00 -0.000000000000000000e+00
-0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 -0.000000000000000000e+00
1.000000000000000000e+00 -0.000000000000000000e+00
-0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 -0.000000000000000000e+00
1.000000000000000000e+00 -0.000000000000000000e+00
5.991517347951080819e-01 8.006354967724154115e-01
-0.000000000000000000e+00 1.000000000000000000e+00
9.999999834067819782e-01 1.821714458470140806e-04
1.000000000000000000e+00 -0.000000000000000000e+00
1.024859089439110055e-01 9.947344562585235250e-01
6.071223542937200790e-01 7.946083607141639638e-01
-0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 -0.000000000000000000e+00
1.000000000000000000e+00 -0.000000000000000000e+00
3.700425926918629593e-01 9.290147897605742777e-01
9.166680634085183632e-01 3.996494232785483547e-01
9.845425644079993655e-01 1.751454791563870628e-01
-0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 -0.000000000000000000e+00
-0.000000000000000000e+00 1.000000000000000000e+00
1.168923775273833943e-03 9.999993168083703976e-01
6.041199219566387724e-01 7.968934181527066452e-01
4.062811386349038378e-01 9.137481252454234815e-01
-0.000000000000000000e+00 1.000000000000000000e+00
9.702939951123428219e-01 2.419288388120127142e-01
5.206429976418793792e-01 8.537744836937198878e-01
4.344483970546147988e-01 9.006967249283611698e-01
2.841476662750519466e-01 9.587805295011166962e-01
9.512196135092978455e-01 3.085145813008226545e-01
3.876783914215561899e-01 9.217946977634416950e-01
-0.000000000000000000e+00 1.000000000000000000e+00
9.698659241968398126e-01 2.436392601404991642e-01
5.168541641878399151e-01 8.560734623627164197e-01
8.881024880552849110e-01 4.596454837263307391e-01
1.000000000000000000e+00 -0.000000000000000000e+00
1.000000000000000000e+00 -0.000000000000000000e+00
-0.000000000000000000e+00 1.000000000000000000e+00
3.580676644380677981e-02 9.993587321261764300e-01
5.202419270245860483e-01 8.540189326740628140e-01
9.972902946526940315e-01 7.356676009953642958e-02
5.332878256502610048e-01 8.459338597155316997e-01
9.941880514873158159e-01 1.076574116345656168e-01
1.000000000000000000e+00 -0.000000000000000000e+00
-0.000000000000000000e+00 1.000000000000000000e+00
9.508867933320183097e-01 3.095388606730201664e-01
5.378221969674837899e-01 8.430582924383516197e-01
9.927528618167278385e-01 1.201738547051602324e-01
9.814480519697768024e-01 1.917282485309101114e-01
-0.000000000000000000e+00 1.000000000000000000e+00
2.200327419280304619e-01 9.754924871466887915e-01
-0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 -0.000000000000000000e+00
-0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 -0.000000000000000000e+00
