7.343760141135398101e-01 -0.000000000000000000e+00 2.567384727182605575e-01 6.122779790081106510e-01 1.410422027009954060e-01
8.455436485267440183e-01 3.514384843937495284e-01 -0.000000000000000000e+00 9.406668215896132890e-02 3.907664128743811860e-01
6.258562463188499514e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 7.799384327904858027e-01
8.505180972223355118e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 5.259457826594847729e-01 -0.000000000000000000e+00
5.340607687632674683e-01 4.188140941331522926e-01 1.475457338977395269e-02 -0.000000000000000000e+00 7.342725327747869901e-01
1.218185260106759427e-01 8.876997643981008324e-01 -0.000000000000000000e+00 3.155850567799961456e-05 4.440150605691243757e-01
3.969746181799801432e-01 -0.000000000000000000e+00 7.632654898432276180e-01 5.097420372455431226e-01 -0.000000000000000000e+00
-0.000000000000000000e+00 7.740936888936863491e-01 1.336185883886189651e-03 6.330696450014392518e-01 -0.000000000000000000e+00
7.063512103426503597e-01 4.779388343480219237e-01 -0.000000000000000000e+00 5.221517387403081800e-01 -0.000000000000000000e+00
5.818148151190439821e-01 7.240172596853706732e-01 3.275528439397787372e-01 -0.000000000000000000e+00 1.732041079554464125e-01
-0.000000000000000000e+00 -0.000000000000000000e+00 9.347678303641258069e-01 -0.000000000000000000e+00 3.552592058150564891e-01
-0.000000000000000000e+00 3.353903395356030992e-02 1.461334247320087987e-01 -0.000000000000000000e+00 9.886961896242728587e-01
8.425729787788004410e-01 -0.000000000000000000e+00 4.821181864725780919e-01 2.400683854742469703e-01 -0.000000000000000000e+00
-0.000000000000000000e+00 -0.000000000000000000e+00 4.017651211923815857e-02 5.197911221658778613e-01 8.533481336426944619e-01
-0.000000000000000000e+00 4.115117976078939144e-01 7.126127976461186231e-01 5.675658413285782355e-01 2.664689132853508002e-02
2.769122464443751763e-01 5.261159264605385077e-01 5.035647308523012455e-01 -0.000000000000000000e+00 6.268526154809825890e-01
-0.000000000000000000e+00 7.368468879629377355e-01 1.072644838032111719e-01 6.674960630698615338e-01 -0.000000000000000000e+00
3.059086856241072239e-01 4.853338274717304279e-01 -0.000000000000000000e+00 7.177202782111516965e-01 3.946499134877374249e-01
-0.000000000000000000e+00 8.593257272902595778e-01 4.582702878652732403e-01 2.270410484404656593e-01 -0.000000000000000000e+00
6.794161897629175106e-01 6.447691203824150730e-01 9.170257606706809506e-02 -0.000000000000000000e+00 3.380193190218413468e-01
6.717471001814273590e-01 -0.000000000000000000e+00 6.556854672014336138e-01 -0.000000000000000000e+00 3.447207587289762842e-01
-0.000000000000000000e+00 3.859200403423332926e-01 4.597816172826266201e-01 7.997915896476682773e-01 -0.000000000000000000e+00
5.949254402893766266e-04 4.912125699953827085e-01 -0.000000000000000000e+00 8.203640829269397416e-01 2.927671917850305783e-01
6.200987784770010114e-01 5.562310331590689105e-02 2.444245149133540858e-03 7.825455903488882647e-01 -0.000000000000000000e+00
6.767341363052101766e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 2.577017561741177243e-01 6.896526035795247367e-01
1.763030033507297922e-01 -0.000000000000000000e+00 9.215441709088262323e-01 2.252411709796258987e-01 2.625642911159161152e-01
8.475268960775125260e-01 3.489615303626719123e-01 2.670313864966749051e-01 2.827498086162458790e-01 9.311710425748245812e-02
7.437756813573366266e-01 1.249750119499010159e-02 1.531552433738456731e-01 6.405064824551292002e-01 1.137385846815680834e-01
6.144707847455510574e-01 -0.000000000000000000e+00 7.668674267599272509e-01 1.726040424741453856e-05 1.853105614121134115e-01
8.451251808719402181e-01 2.421382931125561633e-01 -0.000000000000000000e+00 3.293124914346265975e-01 3.445079950448574624e-01
6.648487435979903992e-01 2.464753966473667846e-01 5.307686057519926948e-01 -0.000000000000000000e+00 4.642313153286654059e-01
8.959218147875869231e-01 3.992779252223758735e-01 1.503946970785416948e-01 5.432835951572099337e-02 1.110455071617754280e-01
6.372523856952088117e-01 6.874716535289339125e-01 2.096098365681772213e-01 -0.000000000000000000e+00 2.781291767035966589e-01
6.771159394185004565e-01 6.391485524361805171e-01 -0.000000000000000000e+00 3.646959452806357582e-01 -0.000000000000000000e+00
1.758096570736892017e-01 3.957358255715932027e-01 2.765762911246551475e-05 -0.000000000000000000e+00 9.013790102248093739e-01
8.097049195459204984e-01 2.565891766708203181e-01 5.277688297716385257e-01 -0.000000000000000000e+00 -0.000000000000000000e+00
-0.000000000000000000e+00 4.790948430993385854e-01 8.564153349543907057e-01 1.924081738663377672e-01 -0.000000000000000000e+00
1.116519667074109823e-01 7.123557439756036391e-01 6.928803160397410954e-01 -0.000000000000000000e+00 -0.000000000000000000e+00
6.204054038662586423e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 7.842812855433594077e-01 -0.000000000000000000e+00
7.796572640604212401e-01 1.870085376381649123e-01 4.895045859291716761e-01 3.428521806880679978e-01 -0.000000000000000000e+00
9.629702281410882359e-01 2.696075955781935818e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 2.900352487164894176e-04
5.221239730336257342e-05 1.790378032777812101e-01 9.696132017403953363e-01 1.667204285085412685e-01 -0.000000000000000000e+00
2.283249820770741345e-01 3.650799353810958991e-01 6.961460412771749429e-01 3.769055883829511844e-01 4.334826524804171743e-01
-0.000000000000000000e+00 -0.000000000000000000e+00 2.871143146461358486e-01 8.886869552109692982e-01 3.574924697992067357e-01
1.487108438635106333e-01 3.308029659948516770e-05 4.220472921374744391e-01 8.942936693405146853e-01 -0.000000000000000000e+00
9.635818305510746029e-01 -0.000000000000000000e+00 2.665310550972085912e-01 2.170835094172147636e-02 -0.000000000000000000e+00
5.601463124856023018e-02 2.861919615136974682e-01 4.566041565223432630e-01 8.405171982325841951e-01 7.728386863916538309e-05
7.311035302901837118e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 6.013990309748756813e-01 3.221906788529287358e-01
5.802053950133184528e-03 7.461254617717134607e-01 6.228628901841639642e-01 1.796825668170202728e-01 1.517205545711728110e-01
5.184599267387597354e-01 1.007570083591134286e-01 7.981161115885616608e-01 2.899275807082110079e-01 -0.000000000000000000e+00
4.185449351311308352e-01 -0.000000000000000000e+00 3.221838658495339569e-01 8.410478073454569214e-01 1.168600856654068293e-01
-0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 1.774424870223612061e-01 9.841311720493967075e-01
2.418981295340356108e-01 6.722159232849401755e-01 -0.000000000000000000e+00 9.182354249033258808e-02 6.936710203364677696e-01
-0.000000000000000000e+00 7.477518109904538468e-01 -0.000000000000000000e+00 2.221714346597084278e-01 6.257052683026917972e-01
6.547704011131263435e-01 6.127241519605940434e-01 1.791661759300175738e-01 4.046533292003667848e-01 -0.000000000000000000e+00
-0.000000000000000000e+00 2.023324752735830012e-01 8.681594837067458936e-01 3.212501617680730837e-01 3.196232373650078618e-01
6.792696222165095499e-01 6.222231156982119815e-01 -0.000000000000000000e+00 3.891415868609391926e-01 -0.000000000000000000e+00
-0.000000000000000000e+00 -0.000000000000000000e+00 6.254701261198424289e-01 7.802480769420629958e-01 2.444582599725964793e-04
4.801583181138833201e-01 -0.000000000000000000e+00 5.095693964939088660e-01 5.900549378080446328e-01 4.020226238300836363e-01
-0.000000000000000000e+00 8.518408590112345191e-01 4.727021542668768395e-01 2.028267301229853270e-01 9.889965529805030964e-02
1.026575432154435774e-03 4.529430323529307079e-01 5.172881459216019939e-01 5.662580826785549304e-01 4.545396720595598627e-01
-0.000000000000000000e+00 3.569008647374719567e-01 8.495453454154479056e-01 -0.000000000000000000e+00 3.884513854172644276e-01
5.069758318787441764e-01 4.533300260303538831e-01 1.008752265334180165e-01 -0.000000000000000000e+00 7.261484573157237499e-01
8.835667027352339664e-02 1.558056022213204217e-01 -0.000000000000000000e+00 9.472845531618614423e-01 2.656495595244982577e-01
9.140871520945241524e-02 4.271762109922931927e-01 5.499695616250167840e-02 8.502458289655663304e-01 2.884827493725432013e-01
2.050250835504062105e-02 7.461605873590705373e-01 -0.000000000000000000e+00 1.188613142010281482e-01 6.547488167301431794e-01
4.543187981833381461e-01 -0.000000000000000000e+00 7.631044835296123541e-01 2.776527405457538955e-01 3.662989660123039393e-01
-0.000000000000000000e+00 7.025620180884178945e-01 -0.000000000000000000e+00 1.734487607547659516e-01 6.901609508891138889e-01
6.604901304522035055e-01 1.270880345653965515e-01 -0.000000000000000000e+00 4.090886761255324577e-01 6.166424199740030421e-01
7.273471149088791554e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 3.601649020054711325e-01 5.841638621115818886e-01
-0.000000000000000000e+00 6.814494359266948242e-01 3.724927895802616906e-02 7.309166556402286741e-01 -0.000000000000000000e+00
2.206137028100944308e-01 4.662813797873235355e-01 8.008381956780591393e-01 -0.000000000000000000e+00 3.042522856761468164e-01
-0.000000000000000000e+00 9.082701533176164022e-01 3.858655160933269213e-01 1.118519985931459987e-01 1.168000962890986816e-01
5.535217249173790544e-01 3.430409895821660005e-01 7.521244217338196592e-01 1.012197300062843558e-01 -0.000000000000000000e+00
4.090946416508070560e-01 2.079418675701509567e-01 -0.000000000000000000e+00 4.696593061701256344e-01 7.542028175576060978e-01
6.515223835842762767e-01 7.530982400430056289e-01 9.144191890369895992e-02 -0.000000000000000000e+00 -0.000000000000000000e+00
-0.000000000000000000e+00 7.731537456032299138e-01 -0.000000000000000000e+00 6.026062135281179399e-01 1.977347644623990153e-01
4.345906429931826742e-01 9.727229608579558381e-05 -0.000000000000000000e+00 9.006280939216100290e-01 -0.000000000000000000e+00
6.837178106024064395e-01 3.139884161380244731e-01 6.087623777841203454e-01 -0.000000000000000000e+00 2.516934591736754157e-01
6.304885099728846365e-01 2.118941122141525246e-01 6.195298508243329838e-01 4.168547564065063216e-01 -0.000000000000000000e+00
7.184347906390926575e-01 -0.000000000000000000e+00 1.665867524372230679e-01 -0.000000000000000000e+00 6.753519863832361247e-01
