label_index	winner_index	loser_index	evaluator_index
837	28	43	167
838	28	43	35
839	28	43	36
840	28	43	81
841	61	43	99
842	61	43	3
843	61	43	24
844	61	43	44
845	61	43	156
846	61	43	156
847	61	43	163
848	61	43	72
849	61	43	78
850	61	43	78
851	61	43	68
852	61	43	128
853	61	43	51
854	61	43	161
855	48	43	99
856	48	43	112
857	48	43	169
858	48	43	80
859	48	43	146
860	48	43	130
861	48	43	132
862	48	43	12
863	48	43	7
864	48	43	5
865	48	43	5
866	48	43	35
867	48	43	170
868	48	43	36
869	48	43	128
870	48	43	81
871	8	43	24
872	8	43	12
873	8	43	5
874	8	43	119
875	8	43	68
876	8	43	177
877	17	43	143
878	17	43	24
879	17	43	78
880	65	43	106
881	65	43	168
882	65	43	33
883	65	43	33
884	65	43	74
885	65	43	40
886	65	43	114
887	65	43	78
888	65	43	28
889	65	43	27
890	65	43	110
891	65	43	87
892	65	43	62
893	64	43	173
894	64	43	86
895	64	43	16
896	64	43	158
897	64	43	156
898	64	43	23
899	64	43	114
900	64	43	114
901	64	43	114
902	64	43	35
903	64	43	57
904	1	43	99
905	1	43	7
906	1	43	74
907	1	43	74
908	1	43	28
909	1	43	109
910	1	43	109
911	14	43	24
912	14	43	102
913	14	43	23
914	14	43	35
915	14	43	68
916	14	43	109
917	14	43	54
918	14	43	21
919	55	43	132
920	55	43	12
921	55	43	74
922	55	43	28
923	55	43	35
924	55	43	35
925	55	43	110
926	55	43	109
927	55	43	177
928	55	43	161
929	55	43	85
930	55	43	96
931	49	43	159
932	49	43	73
933	49	43	114
934	49	43	149
935	49	43	35
936	49	43	94
937	49	43	27
938	49	43	128
939	49	43	179
940	32	43	9
941	32	43	72
942	32	43	81
943	60	43	86
944	60	43	158
945	60	43	80
946	60	43	130
947	60	43	119
948	60	43	167
949	60	43	35
950	60	43	48
951	30	43	24
952	30	43	24
953	30	43	130
954	30	43	7
955	30	43	74
956	30	43	72
957	30	43	141
958	33	43	80
959	33	43	163
960	33	43	73
961	33	43	114
962	33	43	149
963	33	43	149
964	33	43	170
965	33	43	110
966	33	43	177
967	20	43	173
968	20	43	99
969	20	43	12
970	20	43	73
971	20	43	78
972	20	43	109
973	31	43	99
974	31	43	169
975	31	43	156
976	31	43	74
977	31	43	154
978	31	43	167
979	31	43	68
980	31	43	177
981	39	43	12
982	39	43	7
983	39	43	74
984	39	43	35
985	39	43	27
986	39	43	109
987	45	43	131
988	45	43	86
989	45	43	24
990	45	43	22
991	45	43	73
992	45	43	170
993	45	43	170
994	45	43	87
995	45	43	57
996	9	43	159
997	9	43	86
998	9	43	158
999	9	43	80
1000	9	43	9
1001	9	43	156
1002	9	43	163
1003	9	43	52
1004	9	43	157
1005	9	43	72
1006	9	43	154
1007	9	43	125
