1.127543496067496154e+00 1.129395454043784053e+00 3.802875191892313378e+00 4.405174827055728493e+00 1.521784334711753894e+00
2.280851890012235650e+00 1.743452571721074706e+00 2.564033124017755405e+00 2.869985161025310760e-01 6.845472725722422602e+00
1.073395989336703549e+00 1.199147130374720094e+00 2.602092573165097011e+00 4.601822795204205008e+00 3.515656813578732720e+00
2.957845700611355433e+00 5.162685322007781075e+00 3.831187949334875498e-01 2.612518261918262974e-01 3.907227325774841553e+00
3.578428726679806271e+00 7.114571255383107806e-02 2.809868376782354016e+00 4.832281105278425137e+00 7.070366687054510102e-01
1.984691503703974513e+00 1.909206941386178302e+00 4.883049032663672406e+00 2.967214561150611996e+00 2.892390585621646970e+00
6.241529462955214491e+00 3.060184358430308116e+00 1.536867487578688074e+00 1.691127126596707608e+00 9.330055144908840914e-01
4.597207457064490299e+00 1.889748791049182808e+00 3.745953197741151541e+00 6.498807241629404041e-01 3.836044492859908228e+00
1.901437911254789448e+00 3.567670323084184414e+00 5.194503846613310216e+00 1.163138467684525501e-01 3.292704269486346202e+00
6.957018320764437602e-01 5.543312105052309313e+00 2.937517571721945053e+00 1.913778817686652589e+00 2.353110978316529101e-01
2.480991621410682413e+00 3.868089645860202985e+00 1.372039625010045560e-01 7.037005174169859156e-01 5.719261110232665146e+00
4.867189574010564179e+00 9.887373275577714393e-01 4.408056709032138087e+00 1.338552950365250904e+00 2.539087415709234907e+00
4.024157198552938297e+00 3.871470497935378230e+00 4.105230239784768642e+00 1.007146812391528264e-02 1.998483602791853109e+00
3.743795079129607073e-01 4.606728063638575676e+00 3.659706354931825389e-01 3.426098345050940797e+00 4.445330662454588300e+00
4.809250307128832169e+00 3.196718261866533961e+00 2.856823269122620718e-02 3.847831945107458740e+00 1.066482436802432376e+00
4.221975670717949214e+00 2.182940823358199556e-01 3.431853199894686623e-01 5.197368197131219780e+00 2.789240603380059191e+00
1.699467494259725431e+00 2.953949046776101373e+00 9.370059234694036801e-03 5.236001063450087756e+00 2.579419812087160757e+00
2.463540616399774397e+00 9.181975650983519310e-01 2.073457707502909475e+00 3.012733999641202587e+00 5.576044216703175849e+00
2.535069591595505045e+00 1.187516869734762226e+00 2.288942151613970299e+00 4.194409611401515470e+00 3.776721000091620706e+00
4.922966180056282504e+00 1.334932183964898482e-02 3.073918945097771083e+00 3.477325514984840105e+00 2.451527436996671749e+00
2.958310625386984416e+00 3.225941360507607492e+00 4.709904519480243579e+00 8.855199074506722168e-01 2.953350872260407933e-01
6.975801890698123398e-01 1.579018649056687096e+00 5.707659037629629672e+00 6.768683534818953351e-01 5.483403027991758272e+00
3.674576006205498402e+00 1.666966209906547425e+00 3.268543275611542231e+00 1.412221484021581208e+00 4.474844901038623313e+00
1.735472408585252868e+00 1.918784404125220888e+00 3.155663369445371735e+00 1.079336409013767373e+00 6.470293646456749315e+00
3.161981372196525530e+00 8.865617541344269492e-01 3.494907822444864642e+00 4.306650882072220909e+00 2.022419189400137540e+00
4.773156471159043512e+00 7.107515730885578531e-01 2.842274532764796913e+00 3.342014264198182261e+00 2.845566407388715469e+00
1.015057414344738623e-03 3.764196759527744796e+00 4.507805723967579503e+00 3.123452309675817773e+00 9.978138261325791847e-03
4.033646683232147367e+00 3.302398023291657214e-01 1.040074310937185942e+00 4.051863788150899204e+00 3.339658968888876700e+00
4.118229549276396284e+00 5.635358036371646007e-01 2.416029770797816667e+00 4.353396342140692710e+00 1.664520083308338227e+00
2.843617534680645820e-01 5.123205428603921696e+00 1.129090955989046741e+00 2.805809518058080876e+00 1.293943827185301432e+00
1.190246969105381192e+00 2.717615017134832112e+00 9.534630107989493508e-01 5.705131764843507369e+00 2.353286607797138927e-02
3.490865341284953516e+00 6.970037840665512796e-01 7.347503623532041228e-01 5.255555758743473582e+00 1.641885576750466536e+00
2.011647582336512308e+00 5.104963119774916791e-01 4.983992407780596601e+00 1.902329400887670552e+00 4.538815456376736890e+00
6.173486585557964368e+00 2.702686484104700249e+00 1.719512082502143935e+00 1.360447024434650487e+00 1.470830268532934193e+00
5.672029929867101750e+00 1.995321315073886659e+00 1.831459713577715753e+00 1.461643321951942021e+00 1.597033455983545513e+00
2.093543009791618559e+00 1.005785888045517051e+00 3.939801397834641339e+00 3.896424679178140948e+00 1.094958980655786673e+00
2.199732588657830501e+00 3.400008180428051752e+00 5.217784375656045803e+00 3.578826820023279370e-02 2.378085636347242904e+00
3.862585594929244248e+00 7.381533541089279060e-01 4.686095325353147878e+00 3.290407680084759701e+00 1.102976997834051121e+00
5.346901401391443542e+00 1.042637487751382874e+00 5.347978512668238177e-02 3.661033393270686886e+00 1.944583830878844566e+00
4.608276205855016627e+00 1.305609232459234548e+00 6.096646971135555315e-02 4.722805095590935309e+00 8.370151345129260845e-01
3.217193825581875721e+00 1.400562455746506563e-01 7.110116551986418454e-01 4.761924266498011704e+00 4.059629346482815038e+00
2.879284767848845128e+00 5.391553122798668163e+00 1.912350233762405427e-02 2.105389571045460928e-01 3.642058083357422316e+00
3.816325229563805266e+00 6.071039407981962954e-01 6.393023789309987270e-02 5.719745669980095926e+00 4.096032546520028128e-01
2.676605368086273806e+00 7.160732094629254085e-01 3.939735312398557898e-01 5.264329465606981451e+00 2.388718217154881529e+00
4.247507806211362258e+00 2.162500344232820559e+00 3.750613114885799071e+00 3.258666576136250548e+00 5.908292491570937832e-02
4.282357379741880798e+00 3.608175775437467703e+00 2.753577137195991842e+00 1.270114552534572228e-01 3.500088244796920822e+00
2.313136750586295864e+00 5.036350212637048074e+00 3.819375584305230165e-01 2.724787090261149292e-01 5.744785113411118083e+00
3.755199153528896439e+00 6.149452358984731637e-01 1.429367952354777316e+00 5.080353329129064122e+00 1.789439907554275733e+00
5.632962930931074474e+00 2.196030395422979176e+00 2.532925153126318385e+00 1.094393173016178222e+00 2.912177029389375171e+00
4.773679147730337746e+00 8.045224410890176037e-01 1.286893297184333651e+00 3.024908388515198165e+00 3.549440945608942855e+00
3.702377563112881909e+00 3.148066011017689458e+00 4.208784380538280745e-01 2.247140312375834892e+00 4.881329801776430166e+00
5.996786139668657256e+00 1.523150370197790870e+00 3.050006412332016303e+00 8.795216008602932956e-01 2.563798547670086414e+00
2.220332878272969435e+00 1.979995221570151953e+00 4.889257213782236988e+00 1.840982790708511452e+00 1.548520230009570398e+00
2.759849466446985033e+00 5.541137078135462524e+00 3.226983112876238291e-01 1.352331249586226636e-01 4.496438235252504079e+00
1.796529965686301633e+00 7.093354045840551958e-01 3.771489704208823568e+00 1.973396730221045781e+00 6.200369115102175144e+00
4.203339857569472038e+00 2.312541976034154234e-01 3.638394786903136779e+00 3.161671175537334566e+00 3.262058514957924871e+00
4.564265005145461629e+00 1.341526840605995696e+00 1.095836303981173376e+00 4.815375527760888730e+00 8.652669017069869462e-01
5.230466561620914057e+00 1.997147301735869851e+00 3.651999136560953652e+00 1.257020943004183655e+00 2.570029104142864895e+00
1.621297626859351304e+00 6.855395955442329659e-03 2.595614507416156069e+00 5.395905703235720274e+00 2.376902430239180131e+00
2.510537579516376044e-02 3.212036286371080074e+00 1.973011653698360623e+00 5.225102008162020972e+00 2.056509029609735695e+00
6.410748597663754822e+00 2.049227608394931011e+00 5.536795361948851912e-01 1.806518363265026350e+00 3.040271442254427914e+00
4.766857341135523285e+00 1.027580206742827240e+00 4.089348873086749991e-01 4.060769093063732349e+00 2.598707543632408079e+00
2.006527398690696629e+00 3.507958675937071558e+00 3.908029146765008149e-02 3.054376575999667054e+00 4.553465644054527139e+00
4.501478852133213415e+00 1.415807851342239854e+00 3.402945624480289699e-01 3.494264721954037700e+00 3.593771067411461573e+00
2.299450428506679689e+00 4.906391919294088133e+00 7.025521742496941835e-01 8.825779513432820966e-01 4.079545184939647129e+00
3.694026858773687305e+00 3.472242176543781422e+00 2.024705387212747620e+00 2.097515853821224852e+00 3.586624799275274889e+00
5.681343097138622511e+00 2.155095933797209540e+00 1.173176190708176581e+00 1.394384684489066828e+00 3.086363268441493002e+00
3.413475581675053050e+00 1.317924693472248610e+00 7.220821550959016788e-01 4.990052475368510265e+00 2.581931071105756814e+00
9.267258174165443618e-01 2.002330643712403990e+00 8.000762556194922492e-01 4.880463497452661059e+00 4.438396003375553178e+00
2.788600617412898774e+00 5.034636788686128739e+00 7.613490186909310786e-01 8.970149510702586371e-01 2.904096665031044910e+00
5.472424359606937294e+00 3.428753926572248312e-01 8.667295094296640912e-01 3.563518993744781760e+00 2.849065195560808395e+00
4.342199070007117356e+00 8.982901056075005553e-01 1.985217604268887381e-01 5.575807980729374336e+00 1.028437870629317491e-01
9.020595870346351589e-03 5.225979065324150241e+00 2.995506028004433219e+00 1.826067912836901952e+00 8.450708996594060718e-01
5.731286892825766977e+00 1.572023053310429574e+00 3.964490097562371140e+00 1.370605929986243865e+00 1.076518844379541484e+00
4.717639240791082322e+00 1.105109769853135138e+00 6.234293796497063500e-01 1.943477775354334414e+00 5.084740313004918022e+00
3.532963336142140587e-02 2.899876888681748976e+00 4.908246935917127018e+00 6.745239447133768995e-02 4.447940353602560570e+00
3.625107754755381606e+00 5.919575847313910538e-02 4.248757386709656636e+00 2.044258711528791128e+00 4.795253797308373755e+00
1.440556731441827054e+00 3.596769666968887780e+00 2.748681097668208118e+00 3.255448685582379209e+00 1.356481769144995742e+00
2.233946372189604901e+00 4.343456192575470887e+00 1.613016791941458861e+00 8.283240382746373531e-03 5.011045831341454537e+00
