6.454882857273389063e-02 8.908469367203006306e-02 1.658401041632252271e-01
3.682404255640853857e-02 1.422601957891337809e+00 9.770974089360623394e-01
1.365776049325037045e+00 6.516825033700035519e-02 3.963499743990024915e-01
1.565745635094477395e+00 1.148696150790235876e-01 1.949712981761131045e-02
5.304834752535763087e-01 3.173061209204708355e-01 7.060430497241205750e-01
1.707658756812792333e+00 2.544299653651178189e-02 1.447758581010469281e-01
2.012397183151427502e-02 2.121062052668895928e-02 9.335640187371661014e-01
1.360924286358701496e-01 4.495573143149085849e-01 1.195707752391999223e+00
3.390720036034194917e-02 1.230300792053495157e-01 4.663219396331300809e-02
1.123867247819261506e+00 2.980847703671300475e-01 9.370118364153136037e-01
3.940275648009806952e-02 8.552218986511771481e-01 3.087100182350110272e-02
4.892150790588111614e-02 1.417915238909792874e+00 1.029799805679380321e-02
7.356641627529703076e-02 3.625525688565126720e-02 1.005106933580710127e+00
4.281313634637115562e-01 1.008052618096982045e-01 1.141029392594460068e-01
1.591924607013833759e+00 1.425357921195468114e-01 1.246200785253804399e+00
5.177928303891886630e-01 1.675714758068230559e+00 4.340039156919740515e-01
4.031641915909822682e-02 1.283805462637303829e-01 3.526515969297490394e-02
9.107637040231415793e-02 1.362681423600597297e+00 1.513400587589700530e-01
1.139457538645388679e+00 4.656183503593658846e-01 4.111282534835402069e-01
1.178911059479672785e+00 5.705722706161976687e-02 1.902351511274373358e-03
8.669639412878610285e-01 2.404170736463401292e-02 9.439526393991429787e-01
2.812295893263491026e-02 1.086756398459288731e-01 4.257164159669174497e-01
3.450224583514644588e-02 4.692813404733152394e-02 5.909328958625693629e-01
1.352303269868651681e+00 4.322606444023312233e-02 6.013963230260980369e-02
2.369404995645573719e-01 9.913575580336504434e-01 4.375922953572586316e-02
9.804222647015177206e-01 1.395944925424437821e+00 1.014731108685460875e-01
9.739740721832762516e-01 2.473737497952735342e+00 4.113552813981884160e-02
1.713369565517636195e-01 4.450957559299060368e-02 4.796301146557294809e-02
6.807722817129407966e-01 8.726880496996508585e-02 4.517361825788135388e-02
5.709628533450179788e-02 5.679095878303715844e-02 8.260385149204226007e-02
8.232157056903473269e-02 3.942259501145930350e-02 3.818564809502693336e-02
6.223682318593335427e-01 1.506179011122275868e-01 4.367961303176251531e-01
1.397712627203714364e+00 1.436837031645850915e-01 8.462010730977397033e-02
1.163791388090183176e-01 1.129841855165053310e+00 8.667746821658259826e-01
1.079973468381737245e+00 8.225050045676052246e-01 1.008124222726862307e+00
7.320166851240136885e-02 2.015241968713078410e-02 3.753769475149458246e-01
3.263471540806824750e-02 1.651226265445496333e+00 7.615407759024431233e-02
1.686853690898805491e-01 6.841307918432164292e-02 1.814002092644353414e-01
8.890541551327161285e-01 4.451901094135132103e-02 1.036758113985764229e+00
6.601980476838544831e-01 3.534883506813434051e-02 3.544627522499289862e-02
3.943964236351465980e-02 1.543615075281388860e+00 4.492892849271077488e-02
8.993818785880683397e-02 4.126513402493953153e-02 8.922041193395728875e-01
1.207111533776849127e-01 5.921052911423035220e-02 7.495824276821448640e-02
1.073096626374818952e+00 4.800585711847218384e-01 4.333738233252513311e-02
1.195476828544707465e-01 1.795201553781999304e-01 2.771759942680629071e-02
8.631066374148239628e-01 6.214631311893734633e-01 1.009423435189590323e+00
1.147235366258894107e+00 4.140046012453717922e-02 1.809307489988741524e-01
6.771892157673736756e-02 8.334548077878236594e-01 7.796674977166940801e-01
2.150315169412075900e-02 1.242342981957248904e+00 1.299480325150284887e+00
3.755025734152344502e-02 8.604797984100083508e-02 3.565248609032083127e-02
8.959015314705398580e-02 9.078829544625308112e-02 1.587182657465602276e+00
5.725201845331655270e-02 8.570479379096676564e-02 3.525218840327269676e-02
2.359846290013226447e-02 1.386465388254999077e-02 8.704250295026638717e-02
9.782886009151680051e-01 9.515561248740145306e-02 1.923797841560039371e-02
2.353966908762154531e-01 7.034341464619284223e-02 1.690728031843008017e+00
4.090184917244131801e-01 7.731928846734953398e-01 9.485544042108999818e-01
9.874988967145943708e-02 4.930871724792494359e-01 2.739598976956727702e-02
9.190966450248246877e-01 4.500767302201397896e-02 1.045814777039523413e+00
1.128882839736971011e+00 4.601845355947393329e-02 9.019960503215201930e-02
6.119639608232395611e-01 5.588600302414382243e-02 1.325869934048458099e-01
2.627189079709935093e-02 1.093895489467695104e+00 1.077029308482606140e+00
1.250526860383328165e+00 1.333707159179015944e+00 1.861744462957109159e+00
1.064649211593381217e+00 3.810449426161505171e-01 1.655722651193624120e-02
1.295107055668677232e-01 5.908444558554120513e-02 2.404924714369810479e-02
1.700063633197317070e-01 8.074697466278185631e-02 4.470127597472394188e-01
1.127624682171878057e+00 6.665476674930574941e-01 2.913986719568650852e-01
2.768028084195715485e-02 5.593462776174630280e-01 3.453413195207898911e-01
3.657490959443992357e-02 2.543501467135081753e-02 3.962269370174196365e-02
1.166710842554766620e-01 2.464124580728139779e+00 4.413071429061771883e-02
1.821165339074875655e+00 1.096696003809680131e-01 1.879658887550981206e+00
3.274024571870834399e-02 5.086326289043403559e-01 1.622180971966758589e+00
3.824935661828907096e-02 9.552620282692432518e-02 5.319956752196338678e-01
9.950504106477154886e-01 4.866042118121673837e-02 1.044625687216448551e+00
1.190015360314853887e-01 6.506699533043201755e-02 1.286375653247595341e-01
6.390280042776944613e-01 1.713218607921864534e+00 6.119987200965425200e-02
3.389111871530740838e-02 4.681339455169410413e-01 4.286955859794463336e-02
5.006794279676029386e-02 2.726186106066778511e-02 4.152806777013490908e-02
5.017076931205462914e-02 4.515038562628003599e-02 1.567102687411874751e+00
1.829626478301195347e-02 2.454489442262523281e-03 3.315702085591656356e-01
1.135263889410092819e+00 6.395262377660035358e-02 1.212118700607626831e+00
